timestamp,order_id,type,side,price,qty
6497105,1311,LIMIT,SELL,100.02,74
6505041,1312,LIMIT,BUY,100.06,43
6507642,1313,LIMIT,SELL,100.08,100
6510675,1314,LIMIT,BUY,100.04,3
6519752,1315,LIMIT,BUY,100.00,51
6521028,1316,LIMIT,SELL,100.03,51
6522722,1317,LIMIT,SELL,100.12,59
6525503,1318,LIMIT,BUY,100.03,28
6528808,1319,CANCEL,,1301,
6530578,1320,MARKET,BUY,,55
6533434,1321,LIMIT,SELL,100.07,16
6541978,1322,LIMIT,SELL,100.14,32
6542634,1323,LIMIT,BUY,100.04,84
6548884,1324,MARKET,SELL,,12
6556580,1325,LIMIT,BUY,100.01,2
6558646,1326,LIMIT,SELL,100.11,3
6568360,1327,LIMIT,BUY,99.97,24
6574750,1328,LIMIT,BUY,100.05,42
6575890,1329,IOC,SELL,100.08,51
6585100,1330,LIMIT,SELL,100.03,69
6587233,1331,LIMIT,SELL,100.03,89
6590281,1332,LIMIT,BUY,100.06,12
6599596,1333,LIMIT,BUY,100.11,47
6608615,1334,MARKET,SELL,,32
6613640,1335,LIMIT,BUY,100.06,67
6619509,1336,LIMIT,SELL,100.13,31
6620210,1337,LIMIT,SELL,100.22,71
6623849,1338,LIMIT,SELL,100.21,33
6628219,1339,IOC,BUY,100.14,87
6635287,1340,LIMIT,BUY,100.07,82
6638543,1341,LIMIT,SELL,100.15,54
6641157,1342,LIMIT,BUY,100.08,10
6645682,1343,LIMIT,SELL,100.07,12
6651726,1344,LIMIT,BUY,100.07,2
6653430,1345,MARKET,BUY,,14
6655553,1346,LIMIT,BUY,100.04,13
6664319,1347,LIMIT,BUY,100.10,7
6667216,1348,LIMIT,BUY,100.03,71
6677058,1349,LIMIT,SELL,100.21,92
6679705,1350,LIMIT,SELL,100.18,91
6683886,1351,LIMIT,BUY,100.06,60
6692214,1352,MARKET,SELL,,92
6696062,1353,IOC,SELL,100.18,12
6697464,1354,LIMIT,BUY,100.02,64
6697739,1355,LIMIT,SELL,100.19,64
6706276,1356,LIMIT,SELL,100.11,79
6709491,1357,LIMIT,SELL,100.17,32
6718243,1358,CANCEL,,1020,
6721104,1359,IOC,SELL,100.13,47
6723388,1360,MARKET,BUY,,49
6726281,1361,LIMIT,SELL,100.20,99
6728312,1362,LIMIT,BUY,100.16,73
6734861,1363,LIMIT,SELL,100.12,60
6742960,1364,LIMIT,BUY,100.10,93
6746110,1365,CANCEL,,981,
6754271,1366,LIMIT,SELL,100.16,1
6756920,1367,LIMIT,BUY,100.02,55
6760004,1368,LIMIT,SELL,100.16,21
6762395,1369,LIMIT,BUY,100.04,15
6765600,1370,LIMIT,BUY,100.07,21
6768960,1371,MARKET,SELL,,16
6775959,1372,LIMIT,SELL,100.05,65
6782429,1373,MARKET,SELL,,17
6785077,1374,CANCEL,,551,
6786029,1375,LIMIT,SELL,100.15,62
6790871,1376,LIMIT,BUY,99.99,24
6795058,1377,LIMIT,BUY,100.01,26
6802922,1378,IOC,SELL,100.11,25
6812708,1379,LIMIT,BUY,100.03,25
6815203,1380,LIMIT,BUY,100.11,68
6820323,1381,MARKET,BUY,,55
6828274,1382,LIMIT,BUY,100.05,92
6835223,1383,IOC,BUY,100.16,96
6840592,1384,LIMIT,SELL,100.10,33
6848741,1385,LIMIT,BUY,100.15,99
6850975,1386,LIMIT,BUY,100.02,78
6857163,1387,LIMIT,SELL,100.11,17
6867123,1388,LIMIT,SELL,100.15,25
6874526,1389,LIMIT,SELL,100.19,98
6877935,1390,LIMIT,BUY,100.06,98
6887215,1391,IOC,BUY,100.04,9
6895225,1392,IOC,SELL,100.07,36
6897437,1393,MARKET,BUY,,89
6900653,1394,LIMIT,SELL,100.13,22
6907925,1395,LIMIT,SELL,100.16,27
6911040,1396,LIMIT,SELL,100.16,65
6919742,1397,IOC,BUY,100.06,22
6923510,1398,CANCEL,,354,
6928160,1399,LIMIT,SELL,100.10,27
6937018,1400,LIMIT,SELL,100.12,11
6946117,1401,LIMIT,SELL,100.07,81
6946387,1402,LIMIT,SELL,100.06,69
6956043,1403,LIMIT,BUY,99.96,71
6959520,1404,LIMIT,BUY,99.99,20
6966928,1405,LIMIT,BUY,100.04,64
6970001,1406,IOC,BUY,100.03,83
6974722,1407,IOC,SELL,100.04,10
6981808,1408,IOC,SELL,100.01,18
6982101,1409,LIMIT,BUY,100.04,17
6986269,1410,LIMIT,SELL,100.06,14
6995255,1411,LIMIT,SELL,100.13,98
7004576,1412,IOC,BUY,100.01,8
7013581,1413,LIMIT,BUY,100.03,70
7018542,1414,IOC,BUY,100.06,4
7022355,1415,LIMIT,SELL,100.12,88
7024296,1416,MARKET,BUY,,37
7030250,1417,LIMIT,SELL,100.06,78
7032825,1418,LIMIT,SELL,100.09,86
7037865,1419,LIMIT,SELL,100.14,85
7044012,1420,IOC,SELL,100.06,20
7046513,1421,LIMIT,SELL,100.14,9
7048467,1422,MARKET,BUY,,12
7053859,1423,LIMIT,BUY,99.99,62
7060741,1424,LIMIT,BUY,100.02,50
7067700,1425,LIMIT,BUY,100.02,50
7069169,1426,LIMIT,SELL,100.10,90
7070698,1427,CANCEL,,46,
7076735,1428,MARKET,SELL,,8
7082558,1429,IOC,SELL,100.03,19
7091693,1430,IOC,BUY,100.05,96
7094050,1431,LIMIT,BUY,99.99,48
7095036,1432,LIMIT,BUY,100.03,4
7097542,1433,LIMIT,BUY,99.99,20
7100630,1434,LIMIT,SELL,100.14,53
7106256,1435,LIMIT,BUY,100.06,83
7106882,1436,LIMIT,BUY,99.99,88
7114425,1437,IOC,SELL,100.10,55
7117094,1438,LIMIT,BUY,100.02,52
7118111,1439,LIMIT,SELL,100.08,89
7125885,1440,LIMIT,BUY,100.05,48
7132935,1441,LIMIT,BUY,100.00,4
7136959,1442,LIMIT,BUY,100.01,25
7146097,1443,IOC,BUY,100.10,73
7146932,1444,LIMIT,BUY,100.01,2
7152875,1445,MARKET,SELL,,41
7159375,1446,MARKET,SELL,,13
7164903,1447,LIMIT,BUY,100.03,4
7174623,1448,LIMIT,SELL,100.05,20
7182310,1449,LIMIT,BUY,100.00,99
7185048,1450,LIMIT,SELL,100.12,99
7190741,1451,LIMIT,BUY,99.96,6
7197191,1452,MARKET,SELL,,20
7206579,1453,LIMIT,SELL,100.01,71
7208107,1454,LIMIT,BUY,100.01,36
7217652,1455,LIMIT,BUY,99.98,61
7221946,1456,LIMIT,SELL,100.13,63
7222694,1457,LIMIT,BUY,100.00,57
7228802,1458,LIMIT,BUY,100.06,65
7236276,1459,IOC,SELL,100.04,95
7240387,1460,LIMIT,BUY,100.06,21
7249828,1461,LIMIT,BUY,100.01,45
7257560,1462,LIMIT,SELL,100.02,94
7259435,1463,IOC,SELL,100.01,9
7264733,1464,LIMIT,BUY,100.01,36
7272280,1465,LIMIT,BUY,99.91,100
7278610,1466,MARKET,BUY,,28
7279085,1467,LIMIT,BUY,100.01,19
7280319,1468,LIMIT,SELL,100.10,68
7283926,1469,LIMIT,SELL,100.00,44
7288890,1470,LIMIT,BUY,100.00,90
7296146,1471,LIMIT,BUY,100.07,26
7297520,1472,LIMIT,BUY,99.97,2
7300085,1473,IOC,BUY,99.96,34
7308716,1474,MARKET,SELL,,17
7316177,1475,LIMIT,BUY,99.99,54
7325224,1476,LIMIT,BUY,99.99,87
7334774,1477,LIMIT,BUY,99.98,65
7336917,1478,LIMIT,BUY,99.97,70
7343994,1479,LIMIT,BUY,100.06,48
7346992,1480,LIMIT,BUY,99.96,82
7351732,1481,IOC,SELL,100.03,14
7353300,1482,LIMIT,BUY,99.93,70
7355033,1483,LIMIT,SELL,100.10,28
7358784,1484,LIMIT,BUY,100.01,45
7366485,1485,IOC,SELL,100.04,48
7370253,1486,LIMIT,SELL,100.10,87
7374310,1487,CANCEL,,367,
7380544,1488,LIMIT,SELL,100.07,74
7387689,1489,MARKET,BUY,,83
7394233,1490,IOC,SELL,99.99,50
7397179,1491,LIMIT,BUY,100.01,65
7399218,1492,LIMIT,SELL,100.09,71
7401923,1493,LIMIT,BUY,99.94,20
7402478,1494,LIMIT,SELL,100.05,96
7404716,1495,LIMIT,SELL,99.99,29
7409680,1496,IOC,SELL,100.11,99
7414047,1497,LIMIT,SELL,100.14,14
7415964,1498,LIMIT,BUY,100.01,12
7417331,1499,LIMIT,SELL,100.12,3
7424209,1500,LIMIT,BUY,99.95,21
7427254,1501,IOC,SELL,100.04,16
7432970,1502,LIMIT,SELL,100.06,67
7437239,1503,LIMIT,BUY,100.07,98
7439835,1504,LIMIT,SELL,100.02,29
7441302,1505,IOC,BUY,100.01,45
7450437,1506,LIMIT,SELL,100.10,25
7454634,1507,LIMIT,SELL,100.10,14
7464296,1508,LIMIT,BUY,99.95,56
7471705,1509,LIMIT,SELL,100.13,50
7478838,1510,LIMIT,SELL,100.11,22
7479491,1511,LIMIT,BUY,99.94,46
7486116,1512,LIMIT,BUY,99.97,85
7492305,1513,LIMIT,BUY,100.00,92
7497793,1514,LIMIT,BUY,99.99,50
7502539,1515,LIMIT,BUY,99.91,86
7503864,1516,LIMIT,SELL,100.07,26
7507193,1517,CANCEL,,639,
7514194,1518,LIMIT,SELL,100.07,74
7514642,1519,LIMIT,SELL,100.11,37
7516889,1520,LIMIT,SELL,100.04,44
7517255,1521,LIMIT,BUY,99.94,11
7526471,1522,LIMIT,BUY,99.93,64
7528560,1523,IOC,BUY,100.00,18
7530382,1524,IOC,SELL,100.03,25
7536525,1525,LIMIT,BUY,100.00,34
7537330,1526,IOC,BUY,99.91,49
7541852,1527,IOC,SELL,99.99,19
7551522,1528,MARKET,BUY,,58
7553626,1529,LIMIT,BUY,99.96,42
7561634,1530,LIMIT,BUY,100.05,32
7565107,1531,LIMIT,BUY,99.97,60
7571515,1532,LIMIT,BUY,99.92,66
7576749,1533,LIMIT,BUY,100.05,14
7578979,1534,LIMIT,SELL,100.10,26
7585635,1535,LIMIT,BUY,99.91,83
7587407,1536,IOC,SELL,100.09,24
7591877,1537,LIMIT,SELL,100.00,28
7594444,1538,LIMIT,BUY,99.97,13
7595349,1539,LIMIT,BUY,99.96,23
7605181,1540,LIMIT,SELL,100.03,83
7609359,1541,LIMIT,BUY,100.05,31
7610537,1542,LIMIT,SELL,100.10,51
7617074,1543,LIMIT,SELL,100.07,22
7620509,1544,LIMIT,SELL,100.05,24
7628854,1545,LIMIT,SELL,100.07,22
7634116,1546,LIMIT,BUY,100.02,86
7641991,1547,CANCEL,,616,
7643352,1548,LIMIT,BUY,99.95,75
7643468,1549,LIMIT,BUY,99.93,88
7648330,1550,LIMIT,BUY,100.03,13
7653420,1551,LIMIT,BUY,99.94,33
7661490,1552,LIMIT,SELL,100.09,67
7671350,1553,LIMIT,SELL,100.06,53
7675058,1554,LIMIT,BUY,99.96,47
7678538,1555,LIMIT,SELL,100.08,81
7687565,1556,LIMIT,SELL,100.08,87
7693380,1557,LIMIT,BUY,99.98,25
7694153,1558,LIMIT,SELL,100.00,73
7699938,1559,MARKET,BUY,,88
7702448,1560,LIMIT,SELL,100.06,39
7710524,1561,LIMIT,BUY,100.05,76
7712646,1562,LIMIT,SELL,100.02,18
7718483,1563,LIMIT,SELL,100.13,20
7719992,1564,LIMIT,SELL,100.06,38
7723677,1565,IOC,SELL,100.07,34
7728725,1566,LIMIT,BUY,99.95,18
7732093,1567,LIMIT,BUY,100.00,73
7739748,1568,LIMIT,SELL,100.08,68
7747088,1569,LIMIT,SELL,100.11,55
7754831,1570,LIMIT,BUY,99.98,12
7757234,1571,LIMIT,BUY,100.02,80
7766234,1572,IOC,BUY,100.02,52
7766431,1573,LIMIT,SELL,100.07,8
7770957,1574,LIMIT,BUY,100.07,73
7778945,1575,IOC,BUY,99.96,95
7779913,1576,LIMIT,SELL,100.08,29
7782548,1577,LIMIT,SELL,100.02,80
7785936,1578,CANCEL,,1371,
7788019,1579,LIMIT,BUY,100.09,57
7794520,1580,LIMIT,SELL,100.12,34
7801814,1581,LIMIT,BUY,100.00,19
7805857,1582,LIMIT,SELL,100.08,38
7807595,1583,LIMIT,SELL,100.05,60
7814525,1584,LIMIT,BUY,100.06,2
7824136,1585,LIMIT,SELL,100.04,46
7826518,1586,LIMIT,BUY,99.97,65
7834862,1587,IOC,SELL,100.06,84
7837442,1588,LIMIT,BUY,100.00,36
7842505,1589,LIMIT,SELL,100.11,78
7845560,1590,IOC,SELL,100.06,90
7850969,1591,LIMIT,SELL,100.05,6
7851552,1592,LIMIT,BUY,100.08,61
7856954,1593,MARKET,SELL,,94
7860930,1594,IOC,SELL,100.10,9
7862044,1595,LIMIT,SELL,100.01,78
7862626,1596,LIMIT,SELL,100.13,72
7865998,1597,LIMIT,SELL,100.06,56
7874757,1598,LIMIT,SELL,100.05,27
7875401,1599,IOC,BUY,99.94,10
7881083,1600,LIMIT,SELL,100.11,25
7884582,1601,LIMIT,BUY,99.94,18
7885782,1602,LIMIT,SELL,100.06,67
7890768,1603,LIMIT,BUY,100.02,29
7895617,1604,LIMIT,SELL,100.02,37
7896942,1605,LIMIT,SELL,100.08,52
7897970,1606,IOC,SELL,100.08,84
7898561,1607,LIMIT,SELL,100.04,71
7904061,1608,LIMIT,SELL,100.07,73
7904740,1609,LIMIT,BUY,100.03,71
7912684,1610,LIMIT,BUY,100.09,29
7918522,1611,LIMIT,SELL,100.06,8
7919053,1612,IOC,SELL,100.06,71
7927052,1613,LIMIT,SELL,100.10,57
7929085,1614,MARKET,BUY,,25
7934806,1615,LIMIT,BUY,100.04,53
7943691,1616,MARKET,BUY,,93
7947885,1617,LIMIT,BUY,100.08,41
7953713,1618,IOC,SELL,100.05,62
7955818,1619,LIMIT,SELL,100.14,29
7963184,1620,IOC,SELL,100.12,68
7967667,1621,LIMIT,BUY,100.01,91
7975733,1622,LIMIT,BUY,100.04,40
7984892,1623,LIMIT,SELL,100.07,90
7992205,1624,LIMIT,BUY,100.07,35
7996859,1625,LIMIT,SELL,100.04,50
8005074,1626,LIMIT,BUY,100.03,69
8006030,1627,CANCEL,,802,
8006555,1628,LIMIT,BUY,100.05,97
8016337,1629,CANCEL,,1411,
8023548,1630,LIMIT,SELL,100.12,71
8030006,1631,IOC,BUY,100.01,60
8037050,1632,LIMIT,SELL,100.07,60
8041053,1633,CANCEL,,1540,
8045648,1634,LIMIT,SELL,100.05,47
8050151,1635,LIMIT,SELL,100.09,40
8059564,1636,IOC,SELL,100.08,57
8059809,1637,MARKET,BUY,,72
8063478,1638,LIMIT,BUY,99.98,41
8064627,1639,LIMIT,SELL,100.15,17
8068453,1640,LIMIT,SELL,100.07,84
8069183,1641,LIMIT,BUY,99.98,92
8073017,1642,CANCEL,,815,
8081971,1643,LIMIT,BUY,100.12,15
8090443,1644,LIMIT,SELL,100.09,83
8097530,1645,LIMIT,BUY,100.01,53
8103769,1646,MARKET,SELL,,21
8109903,1647,CANCEL,,1386,
8113467,1648,LIMIT,SELL,100.14,92
8119203,1649,LIMIT,SELL,100.07,49
8120588,1650,MARKET,SELL,,73
8128937,1651,LIMIT,SELL,100.06,68
8129879,1652,LIMIT,SELL,100.08,74
8134780,1653,LIMIT,SELL,100.08,59
8140037,1654,LIMIT,BUY,99.97,47
8141442,1655,LIMIT,SELL,100.14,30
8148897,1656,LIMIT,SELL,100.13,32
8155675,1657,LIMIT,SELL,100.10,41
8157707,1658,MARKET,SELL,,81
8161052,1659,IOC,BUY,100.09,98
8170238,1660,LIMIT,BUY,100.00,4
8173073,1661,LIMIT,SELL,100.14,46
8175261,1662,LIMIT,SELL,100.05,76
8177126,1663,CANCEL,,821,
8184580,1664,LIMIT,SELL,100.15,90
8186885,1665,LIMIT,SELL,100.16,11
8189479,1666,LIMIT,BUY,100.00,42
8196764,1667,LIMIT,BUY,100.03,39
8204946,1668,LIMIT,SELL,100.14,37
8210334,1669,LIMIT,SELL,100.02,94
8213885,1670,LIMIT,SELL,100.13,37
8216698,1671,LIMIT,BUY,100.02,34
8218536,1672,LIMIT,BUY,99.98,97
8221402,1673,LIMIT,BUY,100.03,48
8224830,1674,IOC,BUY,100.01,59
8229762,1675,LIMIT,SELL,100.01,64
8234171,1676,LIMIT,BUY,100.00,96
8237915,1677,LIMIT,SELL,100.11,87
8239228,1678,LIMIT,SELL,100.11,41
8242447,1679,LIMIT,SELL,99.97,81
8242677,1680,LIMIT,SELL,100.06,34
8250479,1681,IOC,SELL,100.06,82
8252032,1682,IOC,SELL,100.02,63
8261269,1683,LIMIT,BUY,99.92,49
8270935,1684,LIMIT,SELL,100.07,30
8275821,1685,LIMIT,SELL,100.11,62
8280761,1686,LIMIT,BUY,99.93,15
8283747,1687,LIMIT,BUY,99.97,100
8291772,1688,IOC,SELL,100.01,38
8296261,1689,IOC,SELL,99.98,34
8301564,1690,IOC,BUY,99.99,35
8309618,1691,LIMIT,SELL,100.07,29
8319097,1692,LIMIT,SELL,99.96,79
8324598,1693,LIMIT,SELL,99.97,12
8330158,1694,LIMIT,SELL,100.09,27
8336190,1695,MARKET,SELL,,51
8340047,1696,LIMIT,BUY,99.91,94
8344221,1697,CANCEL,,54,
8352948,1698,LIMIT,BUY,100.02,4
8356816,1699,LIMIT,BUY,99.93,84
8363481,1700,LIMIT,BUY,100.00,65
8370386,1701,LIMIT,SELL,99.95,40
8375789,1702,LIMIT,BUY,99.97,34
8385329,1703,LIMIT,BUY,99.90,36
8393348,1704,LIMIT,SELL,100.07,94
8399897,1705,LIMIT,SELL,100.09,4
8406507,1706,LIMIT,BUY,100.01,43
8408962,1707,MARKET,BUY,,22
8412464,1708,LIMIT,BUY,100.03,61
8421139,1709,LIMIT,BUY,99.94,53
8426341,1710,IOC,BUY,99.89,53
8426532,1711,LIMIT,SELL,100.07,41
8430494,1712,LIMIT,SELL,100.01,14
8437568,1713,LIMIT,SELL,99.94,16
8440390,1714,IOC,BUY,99.91,22
8449084,1715,LIMIT,SELL,100.04,16
8456318,1716,LIMIT,SELL,100.05,79
8462506,1717,LIMIT,BUY,99.89,92
8468688,1718,LIMIT,BUY,99.96,22
8477379,1719,LIMIT,BUY,100.02,9
8477570,1720,LIMIT,SELL,100.05,13
8478671,1721,LIMIT,BUY,99.95,45
8479002,1722,LIMIT,SELL,100.09,94
8484111,1723,LIMIT,SELL,100.03,10
8493920,1724,LIMIT,BUY,99.97,17
8502577,1725,LIMIT,BUY,99.89,78
8507219,1726,LIMIT,SELL,100.03,22
8507362,1727,MARKET,BUY,,79
8509862,1728,LIMIT,BUY,99.99,18
8518345,1729,LIMIT,BUY,99.97,31
8527622,1730,LIMIT,SELL,100.08,41
8536416,1731,IOC,SELL,100.05,72
8543751,1732,LIMIT,SELL,100.05,84
8549555,1733,IOC,SELL,100.04,94
8556603,1734,LIMIT,SELL,100.05,48
8559635,1735,MARKET,BUY,,47
8568353,1736,LIMIT,BUY,99.93,65
8568665,1737,CANCEL,,643,
8576608,1738,MARKET,SELL,,36
8577645,1739,IOC,SELL,100.08,81
8585191,1740,LIMIT,SELL,100.00,5
8591345,1741,LIMIT,SELL,99.92,16
8592363,1742,LIMIT,BUY,99.90,25
8592736,1743,LIMIT,SELL,99.98,76
8598836,1744,IOC,BUY,99.94,9
8602097,1745,LIMIT,SELL,99.92,6
8606711,1746,LIMIT,BUY,99.94,40
8611296,1747,LIMIT,BUY,99.93,73
8618981,1748,LIMIT,BUY,99.93,99
8621855,1749,LIMIT,BUY,99.99,32
8626997,1750,LIMIT,SELL,99.89,17
8632184,1751,LIMIT,SELL,99.99,35
8635548,1752,LIMIT,SELL,100.03,46
8645129,1753,LIMIT,SELL,99.98,5
8654817,1754,LIMIT,BUY,99.89,83
8659646,1755,LIMIT,SELL,100.00,12
8668155,1756,LIMIT,BUY,99.95,67
8671309,1757,LIMIT,BUY,99.85,5
8676690,1758,LIMIT,SELL,99.92,61
8682273,1759,IOC,BUY,99.92,60
8691331,1760,CANCEL,,1406,
8698909,1761,LIMIT,SELL,99.99,33
8705123,1762,LIMIT,BUY,99.96,98
8713529,1763,LIMIT,BUY,99.85,4
8716316,1764,IOC,SELL,100.04,26
8725721,1765,LIMIT,BUY,99.93,40
8728138,1766,LIMIT,BUY,99.96,26
8731057,1767,LIMIT,BUY,99.93,93
8735166,1768,LIMIT,SELL,99.94,45
8736902,1769,LIMIT,SELL,100.02,60
8740979,1770,LIMIT,BUY,99.92,52
8746438,1771,IOC,SELL,100.02,69
8747712,1772,LIMIT,SELL,99.91,23
8751664,1773,LIMIT,SELL,100.02,10
8755533,1774,LIMIT,BUY,99.89,50
8758580,1775,LIMIT,BUY,99.94,34
8765589,1776,LIMIT,SELL,99.95,45
8767350,1777,LIMIT,SELL,99.94,74
8775756,1778,LIMIT,BUY,99.88,55
8776749,1779,LIMIT,SELL,100.03,65
8782957,1780,LIMIT,SELL,99.97,23
8790004,1781,LIMIT,SELL,99.93,91
8799773,1782,LIMIT,SELL,100.02,7
8807487,1783,LIMIT,BUY,99.85,88
8813637,1784,LIMIT,BUY,99.86,35
8816665,1785,LIMIT,BUY,99.94,77
8818594,1786,CANCEL,,1670,
8825185,1787,LIMIT,BUY,99.87,56
8829785,1788,LIMIT,SELL,100.04,73
8837395,1789,CANCEL,,1390,
8839151,1790,MARKET,BUY,,82
8844198,1791,CANCEL,,1689,
8848506,1792,LIMIT,BUY,99.95,25
8857959,1793,LIMIT,SELL,100.01,89
8858859,1794,LIMIT,SELL,100.00,36
8867176,1795,LIMIT,SELL,100.02,1
8873947,1796,LIMIT,SELL,100.05,77
8879259,1797,LIMIT,BUY,99.86,59
8888991,1798,LIMIT,SELL,100.05,2
8894709,1799,LIMIT,BUY,99.88,27
8903529,1800,LIMIT,BUY,100.00,11
8911600,1801,LIMIT,BUY,99.90,39
8916481,1802,LIMIT,BUY,100.00,22
8922342,1803,LIMIT,SELL,100.01,72
8930482,1804,LIMIT,SELL,99.98,13
8937065,1805,MARKET,SELL,,23
8939771,1806,MARKET,SELL,,71
8946564,1807,LIMIT,SELL,100.02,81
8948394,1808,LIMIT,SELL,100.05,69
8957218,1809,IOC,BUY,99.88,21
8960228,1810,CANCEL,,775,
8967930,1811,LIMIT,BUY,99.89,54
8974752,1812,CANCEL,,527,
8977122,1813,LIMIT,BUY,99.89,3
8982547,1814,LIMIT,SELL,100.02,3
8992499,1815,LIMIT,SELL,99.99,59
8998645,1816,LIMIT,BUY,99.92,42
9000918,1817,IOC,BUY,99.92,88
9010901,1818,LIMIT,BUY,99.94,78
9016428,1819,IOC,BUY,99.94,1
9017057,1820,LIMIT,SELL,100.03,10
9023990,1821,IOC,SELL,100.06,83
9032841,1822,LIMIT,SELL,99.93,93
9033594,1823,LIMIT,SELL,100.03,16
9035391,1824,LIMIT,SELL,99.98,93
9038259,1825,LIMIT,BUY,99.88,27
9042692,1826,IOC,BUY,99.89,44
9047630,1827,LIMIT,BUY,99.89,77
9048315,1828,LIMIT,BUY,99.88,73
9054357,1829,LIMIT,SELL,99.99,61
9061663,1830,LIMIT,SELL,99.90,38
9068058,1831,LIMIT,SELL,99.97,75
9068355,1832,LIMIT,SELL,100.01,62
9071246,1833,LIMIT,SELL,100.03,48
9077538,1834,LIMIT,BUY,99.91,62
9083861,1835,LIMIT,BUY,99.96,100
9085920,1836,LIMIT,BUY,99.91,96
9094607,1837,LIMIT,BUY,99.97,13
9100105,1838,LIMIT,SELL,100.01,11
9101122,1839,LIMIT,BUY,99.89,89
9105237,1840,LIMIT,BUY,99.87,71
9109883,1841,IOC,BUY,99.80,39
9110980,1842,LIMIT,SELL,99.91,69
9111916,1843,LIMIT,BUY,99.89,61
9115250,1844,LIMIT,SELL,99.88,93
9122602,1845,LIMIT,SELL,99.94,1
9126826,1846,LIMIT,BUY,99.90,62
9135350,1847,LIMIT,BUY,99.80,36
9144645,1848,LIMIT,BUY,99.83,63
9144851,1849,MARKET,BUY,,21
9147880,1850,LIMIT,SELL,99.98,24
9151151,1851,LIMIT,BUY,99.83,99
9159941,1852,LIMIT,SELL,99.92,42
9162603,1853,LIMIT,BUY,99.94,21
9168038,1854,MARKET,SELL,,54
9172551,1855,LIMIT,SELL,99.95,19
9177668,1856,LIMIT,SELL,99.96,73
9184215,1857,CANCEL,,936,
9185221,1858,LIMIT,SELL,99.94,3
9188634,1859,LIMIT,BUY,99.83,55
9194999,1860,LIMIT,BUY,99.80,57
9199587,1861,LIMIT,BUY,99.79,61
9200440,1862,LIMIT,SELL,99.93,36
9210142,1863,LIMIT,SELL,99.95,57
9214898,1864,LIMIT,SELL,99.96,20
9217462,1865,LIMIT,SELL,99.95,74
9226517,1866,LIMIT,SELL,99.90,18
9227731,1867,LIMIT,SELL,99.95,99
9235135,1868,LIMIT,BUY,99.83,43
9238495,1869,LIMIT,BUY,99.88,18
9240547,1870,LIMIT,SELL,99.98,8
9249039,1871,LIMIT,SELL,99.95,69
9257200,1872,LIMIT,BUY,99.89,72
9259140,1873,LIMIT,SELL,99.86,79
9262367,1874,LIMIT,BUY,99.81,95
9264960,1875,LIMIT,SELL,99.98,100
9272144,1876,LIMIT,BUY,99.82,3
9272383,1877,LIMIT,BUY,99.83,69
9279982,1878,LIMIT,SELL,99.99,20
9283176,1879,LIMIT,BUY,99.93,6
9285362,1880,MARKET,BUY,,41
9289232,1881,LIMIT,BUY,99.85,28
9295153,1882,IOC,BUY,99.86,49
9296059,1883,LIMIT,BUY,99.88,12
9299027,1884,LIMIT,SELL,99.89,16
9307140,1885,LIMIT,SELL,99.94,12
9315545,1886,LIMIT,BUY,99.89,49
9322526,1887,IOC,BUY,99.88,56
9327552,1888,LIMIT,SELL,99.98,3
9332152,1889,IOC,BUY,99.87,73
9332403,1890,LIMIT,SELL,99.91,77
9335940,1891,LIMIT,BUY,99.87,54
9338864,1892,LIMIT,BUY,99.87,47
9340756,1893,CANCEL,,480,
9345870,1894,LIMIT,SELL,99.91,4
9351402,1895,LIMIT,BUY,99.82,49
9361307,1896,LIMIT,BUY,99.87,12
9368286,1897,LIMIT,BUY,99.82,57
9370588,1898,IOC,BUY,99.86,17
9375978,1899,LIMIT,SELL,99.99,64
9385437,1900,LIMIT,BUY,99.87,85
9386883,1901,LIMIT,BUY,99.87,29
9391089,1902,LIMIT,BUY,99.81,67
9399657,1903,IOC,SELL,99.88,48
9402136,1904,IOC,BUY,99.84,81
9403022,1905,MARKET,BUY,,82
9403680,1906,LIMIT,BUY,99.94,62
9409414,1907,IOC,SELL,99.95,59
9413819,1908,LIMIT,BUY,99.85,44
9416971,1909,IOC,BUY,99.89,86
9422680,1910,LIMIT,SELL,99.92,70
9424848,1911,LIMIT,SELL,99.90,40
9432362,1912,MARKET,BUY,,65
9435453,1913,IOC,SELL,99.87,29
9435826,1914,LIMIT,SELL,100.02,68
9444528,1915,LIMIT,SELL,100.01,21
9446268,1916,LIMIT,SELL,99.98,70
9453315,1917,LIMIT,SELL,100.00,50
9461963,1918,IOC,BUY,99.97,1
9463289,1919,LIMIT,BUY,99.85,77
9464483,1920,LIMIT,SELL,100.00,51
9467195,1921,LIMIT,BUY,99.94,29
9471820,1922,LIMIT,SELL,99.99,27
9479184,1923,LIMIT,BUY,99.87,40
9487873,1924,LIMIT,BUY,99.91,16
9496840,1925,LIMIT,BUY,99.90,35
9497611,1926,IOC,BUY,99.86,22
9505694,1927,LIMIT,BUY,99.86,77
9511734,1928,IOC,BUY,99.89,54
9512762,1929,IOC,BUY,99.91,33
9521182,1930,LIMIT,BUY,99.95,13
9529237,1931,LIMIT,SELL,99.98,100
9537330,1932,IOC,BUY,99.89,6
9547287,1933,IOC,SELL,99.96,16
9551296,1934,LIMIT,SELL,100.03,92
9552049,1935,LIMIT,SELL,100.05,5
9558681,1936,LIMIT,SELL,99.97,28
9568069,1937,LIMIT,BUY,99.89,4
9575650,1938,LIMIT,SELL,100.00,36
